"Activity","Position","X","Y","Z","curtime","curdate"
"Classification Data","Pocket","7.2785954","-6.8907228","5.140508","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","10.719169","-6.675238","7.1301503","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","8.408693","-6.193989","-0.39505535","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","6.7829804","-5.6361227","-1.2138973","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","5.648094","-5.6241517","0.9888355","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","8.111803","-5.7821736","0.45012367","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","11.451817","-5.7007685","0.8930645","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","5.4350038","-7.8963184","-0.18675344","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.9457648","-6.517216","-1.5083932","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","4.513208","-8.514041","-1.7454263","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","6.4956675","-8.784595","-1.2354459","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","6.064698","-7.6904106","-0.98404694","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","6.5483418","-6.0886407","-0.7972935","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","5.150085","-0.8643332","3.493247","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","2.6624336","-6.742278","0.48843205","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","4.7526355","-8.356019","-0.20111908","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","6.1892004","-8.044764","-2.49244","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","6.136526","-8.427847","-0.47167215","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.9361877","-12.280235","2.8898897","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","6.6848154","-13.259494","-1.9465454","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","8.959376","-16.202057","-2.1141446","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","1.2210802","-8.164477","-0.66321415","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","5.334444","-7.106208","-0.5650489","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","4.381523","-8.0375805","-0.9481328","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","4.6137676","-8.329682","-2.9689007","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","5.2697988","-8.597841","-2.4684973","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","4.1373067","-8.370385","-1.1085492","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.8715425","-8.626573","-1.7645805","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","4.130124","-8.880365","-1.403045","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.3926873","-8.542772","-0.69912827","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.440573","-8.822903","-1.8747171","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.0359404","-9.225141","-1.7166951","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.2969165","-9.347249","-1.4006507","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.5004299","-8.825297","-0.9241901","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.955342","-7.3647895","-1.3791022","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.6800003","-5.6840086","-1.2641771","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","1.8340145","-1.1779832","1.5730386","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.0957973","-8.439818","-1.9633054","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.476487","-9.308941","-1.3671309","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.284945","-10.63058","-2.013585","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","3.1963568","-8.796566","-0.7733508","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","2.0782306","-6.7805862","-0.17238778","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","1.9489397","-8.004061","-0.45251793","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","1.7214836","-8.207574","-0.2657645","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","1.951334","-11.233937","-0.21069619","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","2.0662591","-10.082292","-0.7134939","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","2.2434354","-13.745532","-3.0167863","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","2.2123098","-12.476566","-0.32562137","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","1.9178141","-12.16531","-0.09577099","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","1.5850099","-10.642551","-0.052674048","1614254946","25-02-2021 12:09:06"
"Classification Data","Pocket","1.6807809","-10.134965","-0.5458947","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","1.3216397","-10.470163","-1.1420691","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.68236834","-10.415095","-1.2761484","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.9816527","-9.320911","-0.4956149","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.845179","-11.253092","-1.1995317","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.8930645","-10.609032","-0.50998056","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.8978531","-10.055954","-0.9696813","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.8475733","-9.09585","-0.44533512","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.98404694","-8.260248","-0.6296943","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.8547561","-8.274613","-0.3304099","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.64166564","-6.8955116","-0.031125572","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.7781393","-6.761432","-0.43575802","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.409421","-6.7494607","-0.48124924","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.028731298","-8.46855","-0.26097596","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.50758624","-13.199637","-0.8571504","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.38787252","-8.822903","0.37111259","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.03351985","-8.870789","-2.3631492","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","1.5514901","-9.5794935","0.91461295","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.81165916","-11.243514","0.1987248","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.009577099","-14.303398","-2.1596358","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.062251143","-9.601042","0.03351985","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.4644893","-12.799793","-0.56265455","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.05027977","-9.615408","0.6273","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.062251143","-9.785401","-0.026337024","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.57462597","-9.921875","0.33519846","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.2849187","-11.360834","0.6895511","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.2944958","-11.540404","0.28013015","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.36871833","-11.209994","0.34716985","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.31843856","-10.494106","0.31604427","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.17238778","-8.839663","-0.07422252","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.83081335","-8.691217","0.09577099","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.22745611","-9.356826","0.5363176","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.19154198","-9.347249","0.36392978","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.56744313","-9.613013","0.76616794","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.20351335","-9.215564","0.023942748","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.4932206","-9.380769","0.16041641","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.35914123","-9.644139","0.57462597","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.15562786","-9.402317","0.36632404","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.5363176","-10.063137","0.06943397","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.8236305","-9.644139","0.3423813","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-1.1492519","-8.842057","0.12450229","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-1.23784","-10.331296","0.043096945","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.6608198","-11.959403","-0.42378664","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-1.1444633","-12.373612","-0.5985687","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","0.3040729","-10.585089","-0.021548472","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","1.2091088","-7.692805","0.32083282","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.99362403","-6.797346","0.12450229","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-2.6504622","-10.817333","0.4764607","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-2.2793496","-9.744699","-0.339987","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.2849187","-7.2187386","-1.6951466","1614254947","25-02-2021 12:09:07"
"Classification Data","Pocket","-0.22985038","-7.2354984","-0.93616146","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.50998056","-7.867587","-0.11013664","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.6895511","-7.9944835","0.6608198","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.64166564","-12.476566","-3.3735332","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.7885233","-13.530047","1.185166","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.9529214","-9.775824","0.12450229","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","0.3998439","-9.237112","-0.43815228","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","0.17238778","-9.213169","-0.38787252","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.021548472","-9.519637","-0.56744313","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.1987248","-9.340066","-0.71828246","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-6.0527267","-7.5419655","11.300977","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","4.731087","-16.400782","-1.9896424","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","2.2099156","-10.455798","-7.0271964","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-2.0518935","-5.2937417","-3.4429672","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","0.8356019","-8.200391","-2.3200524","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.5730386","-10.05356","-2.4948344","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-4.6736245","-10.73114","5.2506447","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.3695252","-9.830893","1.3862851","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","0.40463245","-9.402317","0.409421","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","0.43815228","-9.294575","-0.76616794","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.28731298","-9.562734","-1.7669748","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.105348095","-10.082292","-2.6169424","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.5363176","-10.257073","-2.1189332","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.17478207","-3.8619652","0.41420954","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.66321415","-12.981758","1.7166951","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.87151605","-11.820535","-1.5179702","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-2.0351336","-6.754249","-4.1947694","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.3216397","-5.5619006","-3.7853484","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.0870007","-9.225141","-1.2330515","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.9601042","-13.731166","-0.08619389","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.8044763","-15.275474","-1.3551595","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.201926","-12.684868","-1.924997","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-2.0782306","-10.752688","-1.8100717","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.3048798","-10.455798","-1.4078336","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.8834874","-9.900327","-1.1061549","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.2162915","-8.291373","0.102953814","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","0.16281068","-6.979311","0.04070267","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","1.7693691","-8.396722","-0.4860378","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.03351985","-9.203592","-0.51955765","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.9633054","-9.016839","-0.7015225","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-2.351178","-8.906702","-1.4174107","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.8890828","-9.474146","-2.1332989","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.6951466","-9.862018","-1.934574","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.8148603","-9.390346","-1.7621863","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","1.9489397","-8.561927","-11.667301","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-5.3081074","-10.302565","0.9912298","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-1.89866","-11.3105545","-3.4453614","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","0.7446195","-10.771842","-2.7055306","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","-0.1987248","-9.301758","-1.0510867","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","0.71828246","-7.953781","-0.25379312","1614254948","25-02-2021 12:09:08"
"Classification Data","Pocket","1.4126221","-8.207574","-1.2426286","1614254949","25-02-2021 12:09:09"
"Classification Data","Pocket","-0.035914123","-8.597841","-1.036721","1614254949","25-02-2021 12:09:09"
"Classification Data","Pocket","-0.54350036","-10.609032","-1.2761484","1614254949","25-02-2021 12:09:09"
